,Name,Party,State,Bill:,Congress-Session:,Category
1320,Frank Carlson,Republican Party,Kansas,SJRes 1,89- 1,Cosponsor
1321,John Sherman Cooper,Republican Party,Kentucky,SJRes 1,89- 1,Cosponsor
1322,Thruston Ballard Morton,Republican Party,Kentucky,SJRes 1,89- 1,Cosponsor
1323,Edmund Sixtus Muskie,Democratic Party,Maine,SJRes 1,89- 1,Cosponsor
1324,Daniel Baugh Brewster,Democratic Party,Maryland,SJRes 1,89- 1,Cosponsor
1325,Joseph Davies Tydings,Democratic Party,Maryland,SJRes 1,89- 1,Cosponsor
1326,Leverett Saltonstall,Republican Party,Massachusetts,SJRes 1,89- 1,Cosponsor
1327,Philip Aloysius Hart,Democratic Party,Michigan,SJRes 1,89- 1,Cosponsor
1328,Eugene Joseph McCarthy,Democratic Party,Minnesota,SJRes 1,89- 1,Cosponsor
1329,James Oliver Eastland,Democratic Party,Mississippi,SJRes 1,89- 1,Cosponsor
1330,John Cornelius Stennis,Democratic Party,Mississippi,SJRes 1,89- 1,Cosponsor
1331,Edward Vaughn Long,Democratic Party,Missouri,SJRes 1,89- 1,Cosponsor
1332,Michael Joseph Mansfield,Democratic Party,Montana,SJRes 1,89- 1,Cosponsor
1333,Lee Warren Metcalf,Democratic Party,Montana,SJRes 1,89- 1,Cosponsor
1334,Carl Thomas Curtis,Republican Party,Nebraska,SJRes 1,89- 1,Cosponsor
1335,Alan Harvey Bible,Democratic Party,Nevada,SJRes 1,89- 1,Cosponsor
1336,Thomas James McIntyre,Democratic Party,New Hampshire,SJRes 1,89- 1,Cosponsor
1337,Clifford Philip Case,Republican Party,New Jersey,SJRes 1,89- 1,Cosponsor
1338,Clinton Presba Anderson,Democratic Party,New Mexico,SJRes 1,89- 1,Cosponsor
1339,Jacob Koppel Javits,Republican Party,New York,SJRes 1,89- 1,Cosponsor
1340,Samuel James Ervin Jr.,Democratic Party,North Carolina,SJRes 1,89- 1,Cosponsor
1341,Benjamin Everett Jordan,Democratic Party,North Carolina,SJRes 1,89- 1,Cosponsor
1342,Quentin Northrup Burdick,Democratic Party,North Dakota,SJRes 1,89- 1,Cosponsor
1343,Milton Ruben Young,Republican Party,North Dakota,SJRes 1,89- 1,Cosponsor
1344,Stephen Marvin Young,Democratic Party,Ohio,SJRes 1,89- 1,Cosponsor
1345,Almer Stillwell Mike Monroney,Democratic Party,Oklahoma,SJRes 1,89- 1,Cosponsor
1346,Wayne Lyman Morse,Democratic Party,Oregon,SJRes 1,89- 1,Cosponsor
1347,Maurine Brown Neuberger,Democratic Party,Oregon,SJRes 1,89- 1,Cosponsor
1348,Joseph Sill Clark,Democratic Party,Pennsylvania,SJRes 1,89- 1,Cosponsor
1349,Hugh Doggett Scott Jr.,Republican Party,Pennsylvania,SJRes 1,89- 1,Cosponsor
1350,John Orlando Pastore,Democratic Party,Rhode Island,SJRes 1,89- 1,Cosponsor
1351,Claiborne de Borda Pell,Democratic Party,Rhode Island,SJRes 1,89- 1,Cosponsor
1352,Olin DeWitt Talmadge Johnston,Democratic Party,South Carolina,SJRes 1,89- 1,Cosponsor
1353,George Stanley McGovern,Democratic Party,South Dakota,SJRes 1,89- 1,Cosponsor
1354,Karl Earl Mundt,Republican Party,South Dakota,SJRes 1,89- 1,Cosponsor
1355,Ralph Webster Yarborough,Democratic Party,Texas,SJRes 1,89- 1,Cosponsor
1356,Frank Edward Moss,Democratic Party,Utah,SJRes 1,89- 1,Cosponsor
1357,Winston Lewis Prouty,Republican Party,Vermont,SJRes 1,89- 1,Cosponsor
1358,Harry Flood Byrd Jr.,Democratic Party,Virginia,SJRes 1,89- 1,Cosponsor
1359,Absalom Willis Robertson,Democratic Party,Virginia,SJRes 1,89- 1,Cosponsor
1360,Henry Martin Jackson,Democratic Party,Washington,SJRes 1,89- 1,Cosponsor
1361,Warren Grant Magnuson,Democratic Party,Washington,SJRes 1,89- 1,Cosponsor
1362,Jennings Randolph,Democratic Party,West Virginia,SJRes 1,89- 1,Cosponsor
1363,Gaylord Anton Nelson,Democratic Party,Wisconsin,SJRes 1,89- 1,Cosponsor
1364,William Proxmire,Democratic Party,Wisconsin,SJRes 1,89- 1,Cosponsor
1365,Gale William McGee,Democratic Party,Wyoming,SJRes 1,89- 1,Cosponsor
1366,Milward Lee Simpson,Republican Party,Wyoming,SJRes 1,89- 1,Cosponsor
1367,Jim W. DeMint,Republican Party,South Carolina,SJRes 42,112- 2,Primary
1368,John Boozman,Republican Party,Arkansas,SJRes 42,112- 2,Cosponsor
1369,Marco Rubio,Republican Party,Florida,SJRes 42,112- 2,Cosponsor
1370,John H. Isakson,Republican Party,Georgia,SJRes 42,112- 2,Cosponsor
1371,Saxby Chambliss,Republican Party,Georgia,SJRes 42,112- 2,Cosponsor
1372,James Risch,Republican Party,Idaho,SJRes 42,112- 2,Cosponsor
1373,Charles E. Grassley,Republican Party,Iowa,SJRes 42,112- 2,Cosponsor
1374,Jerry Moran,Republican Party,Kansas,SJRes 42,112- 2,Cosponsor
1375,Roy Blunt,Republican Party,Missouri,SJRes 42,112- 2,Cosponsor
1376,Lindsey O. Graham,Republican Party,South Carolina,SJRes 42,112- 2,Cosponsor
1377,Mike Lee,Republican Party,Utah,SJRes 42,112- 2,Cosponsor
1378,John A. Barrasso,Republican Party,Wyoming,SJRes 42,112- 2,Cosponsor
1379,Michael B. Enzi,Republican Party,Wyoming,SJRes 42,112- 2,Cosponsor
1380,George William Norris,Republican Party,Nebraska,SJRes 22,68- 1,Primary
1381,William McAdoo,Democratic Party,New Jersey,HRes 238,50- 2,Primary
1382,J. Strom Thurmond,Republican Party,South Carolina,SJRES 14,101- 1,Primary
1383,Richard G. Lugar,Republican Party,Indiana,SJRES 14,101- 1,Cosponsor
1384,Charles E. Grassley,Republican Party,Iowa,SJRES 14,101- 1,Cosponsor
1385,Mitch McConnell,Republican Party,Kentucky,SJRES 14,101- 1,Cosponsor
1386,Rudolph Eli Boschwitz,Republican Party,Minnesota,SJRES 14,101- 1,Cosponsor
1387,Jesse Helms,Republican Party,North Carolina,SJRES 14,101- 1,Cosponsor
1388,Ernest F. Hollings,Democratic Party,South Carolina,SJRES 14,101- 1,Cosponsor
1389,Alan Kooi Simpson,Republican Party,Wyoming,SJRES 14,101- 1,Cosponsor
1390,Orrin G. Hatch,Republican Party,Utah,SJRes 19,112- 1,Primary
1391,Jefferson B. Sessions,Republican Party,Alabama,SJRes 19,112- 1,Cosponsor
1392,Jon Kyl,Republican Party,Arizona,SJRes 19,112- 1,Cosponsor
1393,John Boozman,Republican Party,Arkansas,SJRes 19,112- 1,Cosponsor
1394,Marco Rubio,Republican Party,Florida,SJRes 19,112- 1,Cosponsor
1395,John H. Isakson,Republican Party,Georgia,SJRes 19,112- 1,Cosponsor
1396,Saxby Chambliss,Republican Party,Georgia,SJRes 19,112- 1,Cosponsor
1397,Michael D. Crapo,Republican Party,Idaho,SJRes 19,112- 1,Cosponsor
1398,James Risch,Republican Party,Idaho,SJRes 19,112- 1,Cosponsor
1399,Richard G. Lugar,Republican Party,Indiana,SJRes 19,112- 1,Cosponsor
1400,Daniel Ray Coats,Republican Party,Indiana,SJRes 19,112- 1,Cosponsor
1401,Charles E. Grassley,Republican Party,Iowa,SJRes 19,112- 1,Cosponsor
1402,Pat Roberts,Republican Party,Kansas,SJRes 19,112- 1,Cosponsor
1403,Jerry Moran,Republican Party,Kansas,SJRes 19,112- 1,Cosponsor
1404,David Vitter,Republican Party,Louisiana,SJRes 19,112- 1,Cosponsor
1405,Susan M. Collins,Republican Party,Maine,SJRes 19,112- 1,Cosponsor
1406,Olympia J. Snowe,Republican Party,Maine,SJRes 19,112- 1,Cosponsor
1407,Debbie Ann Stabenow,Democratic Party,Michigan,SJRes 19,112- 1,Cosponsor
1408,Thad Cochran,Republican Party,Mississippi,SJRes 19,112- 1,Cosponsor
1409,Roy Blunt,Republican Party,Missouri,SJRes 19,112- 1,Cosponsor
1410,Max S. Baucus,Democratic Party,Montana,SJRes 19,112- 1,Cosponsor
1411,Mike Johanns,Republican Party,Nebraska,SJRes 19,112- 1,Cosponsor
1412,Ben E. Nelson,Democratic Party,Nebraska,SJRes 19,112- 1,Cosponsor
1413,Dean Heller,Republican Party,Nevada,SJRes 19,112- 1,Cosponsor
1414,Kelly Ayotte,Republican Party,New Hampshire,SJRes 19,112- 1,Cosponsor
1415,Richard M. Burr,Republican Party,North Carolina,SJRes 19,112- 1,Cosponsor
1416,John Hoeven,Republican Party,North Dakota,SJRes 19,112- 1,Cosponsor
1417,James M. Inhofe,Republican Party,Oklahoma,SJRes 19,112- 1,Cosponsor
1418,Thomas A. Coburn,Republican Party,Oklahoma,SJRes 19,112- 1,Cosponsor
1419,Patrick J. Toomey,Republican Party,Pennsylvania,SJRes 19,112- 1,Cosponsor
1420,Lindsey O. Graham,Republican Party,South Carolina,SJRes 19,112- 1,Cosponsor
1421,John Thune,Republican Party,South Dakota,SJRes 19,112- 1,Cosponsor
1422,Tim P. Johnson,Democratic Party,South Dakota,SJRes 19,112- 1,Cosponsor
1423,John Cornyn,Republican Party,Texas,SJRes 19,112- 1,Cosponsor
1424,Kay Bailey Hutchison,Republican Party,Texas,SJRes 19,112- 1,Cosponsor
1425,John D. Rockefeller IV,Democratic Party,West Virginia,SJRes 19,112- 1,Cosponsor
1426,John A. Barrasso,Republican Party,Wyoming,SJRes 19,112- 1,Cosponsor
1427,Michael B. Enzi,Republican Party,Wyoming,SJRes 19,112- 1,Cosponsor
1428,Harry White,Republican Party,Pennsylvania,HJRes 59,46- 1,Primary
1429,John A. Yarmuth,Democratic Party,Kentucky,HJRes 33,116- 1,Primary
1430,Brendan Boyle,Democratic Party,Pennsylvania,HJRes 33,116- 1,Cosponsor
1431,Steve Cohen,Democratic Party,Tennessee,HJRes 33,116- 1,Cosponsor
1432,Peter Welch,Democratic Party,Vermont,HJRes 33,116- 1,Cosponsor
1433,Henry Cabot Lodge,Republican Party,Massachusetts,HRes 21,50- 1,Primary
1434,Trent Franks,Republican Party,Arizona,HJRes 91,114- 2,Primary
1435,David Schweikert,Republican Party,Arizona,HJRes 91,114- 2,Cosponsor
1436,Paul A. Gosar,Republican Party,Arizona,HJRes 91,114- 2,Cosponsor
1437,Matt Salmon,Republican Party,Arizona,HJRes 91,114- 2,Cosponsor
1438,Luke Messer,Republican Party,Indiana,HJRes 91,114- 2,Cosponsor
1439,Tim Huelskamp,Republican Party,Kansas,HJRes 91,114- 2,Cosponsor
1440,Joseph R. Pitts,Republican Party,Pennsylvania,HJRes 91,114- 2,Cosponsor
1441,Jeff Duncan,Republican Party,South Carolina,HJRes 91,114- 2,Cosponsor
1442,John Abney Culberson,Republican Party,Texas,HJRes 91,114- 2,Cosponsor
1443,Jeb Hensarling,Republican Party,Texas,HJRes 91,114- 2,Cosponsor
1444,Chris Stewart,Republican Party,Utah,HJRes 91,114- 2,Cosponsor
1445,David Vitter,Republican Party,Louisiana,SJRes 15,111- 1,Primary
1446,Richard C. Shelby,Republican Party,Alabama,SJRes 15,111- 1,Cosponsor
1447,Lisa A. Murkowski,Republican Party,Alaska,SJRes 15,111- 1,Cosponsor
1448,John H. Isakson,Republican Party,Georgia,SJRes 15,111- 1,Cosponsor
1449,Saxby Chambliss,Republican Party,Georgia,SJRes 15,111- 1,Cosponsor
1450,Michael D. Crapo,Republican Party,Idaho,SJRes 15,111- 1,Cosponsor
1451,James Risch,Republican Party,Idaho,SJRes 15,111- 1,Cosponsor
1452,Richard G. Lugar,Republican Party,Indiana,SJRes 15,111- 1,Cosponsor
1453,Evan Bayh,Democratic Party,Indiana,SJRes 15,111- 1,Cosponsor
1454,Charles E. Grassley,Republican Party,Iowa,SJRes 15,111- 1,Cosponsor
1455,Pat Roberts,Republican Party,Kansas,SJRes 15,111- 1,Cosponsor
1456,Samuel D. Brownback,Republican Party,Kansas,SJRes 15,111- 1,Cosponsor
1457,Jim Bunning,Republican Party,Kentucky,SJRes 15,111- 1,Cosponsor
1458,Olympia J. Snowe,Republican Party,Maine,SJRes 15,111- 1,Cosponsor
1459,Susan M. Collins,Republican Party,Maine,SJRes 15,111- 1,Cosponsor
1460,Debbie Ann Stabenow,Democratic Party,Michigan,SJRes 15,111- 1,Cosponsor
1461,Thad Cochran,Republican Party,Mississippi,SJRes 15,111- 1,Cosponsor
1462,Roger F. Wicker,Republican Party,Mississippi,SJRes 15,111- 1,Cosponsor
1463,Mike Johanns,Republican Party,Nebraska,SJRes 15,111- 1,Cosponsor
1464,Richard M. Burr,Republican Party,North Carolina,SJRes 15,111- 1,Cosponsor
1465,James M. Inhofe,Republican Party,Oklahoma,SJRes 15,111- 1,Cosponsor
1466,Thomas A. Coburn,Republican Party,Oklahoma,SJRes 15,111- 1,Cosponsor
1467,Jim W. DeMint,Republican Party,South Carolina,SJRes 15,111- 1,Cosponsor
1468,John Thune,Republican Party,South Dakota,SJRes 15,111- 1,Cosponsor
1469,John D. Rockefeller IV,Democratic Party,West Virginia,SJRes 15,111- 1,Cosponsor
1470,Michael B. Enzi,Republican Party,Wyoming,SJRes 15,111- 1,Cosponsor
1471,John A. Barrasso,Republican Party,Wyoming,SJRes 15,111- 1,Cosponsor
1472,Tom Bliley,Republican Party,Virginia,HJRes 29,106- 1,Primary
1473,James T. Kolbe,Republican Party,Arizona,HJRes 29,106- 1,Cosponsor
1474,John B. Shadegg,Republican Party,Arizona,HJRes 29,106- 1,Cosponsor
1475,Robert Stump,Republican Party,Arizona,HJRes 29,106- 1,Cosponsor
1476,Nathan Deal,Republican Party,Georgia,HJRes 29,106- 1,Cosponsor
1477,Donald A. Manzullo,Republican Party,Illinois,HJRes 29,106- 1,Cosponsor
1478,Paul E. Gillmor,Republican Party,Ohio,HJRes 29,106- 1,Cosponsor
1479,Virgil H. Goode Jr.,Independent,Virginia,HJRes 29,106- 1,Cosponsor
1480,Jack Metcalf,Republican Party,Washington,HJRes 29,106- 1,Cosponsor
1481,Steve J. Chabot,Republican Party,Ohio,HJRes 91,107- 2,Primary
1482,Jeff Flake,Republican Party,Arizona,HJRes 91,107- 2,Cosponsor
1483,John B. Shadegg,Republican Party,Arizona,HJRes 91,107- 2,Cosponsor
1484,Elton W. Gallegly,Republican Party,California,HJRes 91,107- 2,Cosponsor
1485,Edward R. Royce,Republican Party,California,HJRes 91,107- 2,Cosponsor
1486,Christopher H. Shays,Republican Party,Connecticut,HJRes 91,107- 2,Cosponsor
1487,Ric Keller,Republican Party,Florida,HJRes 91,107- 2,Cosponsor
1488,Mark Adam Foley,Republican Party,Florida,HJRes 91,107- 2,Cosponsor
1489,Ileana Ros-Lehtinen,Republican Party,Florida,HJRes 91,107- 2,Cosponsor
1490,Mark Edward Souder,Republican Party,Indiana,HJRes 91,107- 2,Cosponsor
1491,David Vitter,Republican Party,Louisiana,HJRes 91,107- 2,Cosponsor
1492,James A. Barcia,Democratic Party,Michigan,HJRes 91,107- 2,Cosponsor
1493,Mark R. Kennedy,Republican Party,Minnesota,HJRes 91,107- 2,Cosponsor
1494,H. James Saxton,Republican Party,New Jersey,HJRes 91,107- 2,Cosponsor
1495,Vito J. Fossella Jr.,Republican Party,New York,HJRes 91,107- 2,Cosponsor
1496,Michael R. McNulty,Democratic Party,New York,HJRes 91,107- 2,Cosponsor
1497,Greg P. Walden,Republican Party,Oregon,HJRes 91,107- 2,Cosponsor
1498,Philip English,Republican Party,Pennsylvania,HJRes 91,107- 2,Cosponsor
1499,George W. Gekas,Republican Party,Pennsylvania,HJRes 91,107- 2,Cosponsor
1500,Kevin P. Brady,Republican Party,Texas,HJRes 91,107- 2,Cosponsor
1501,Pete A. Sessions,Republican Party,Texas,HJRes 91,107- 2,Cosponsor
1502,Mark A. Green,Republican Party,Wisconsin,HJRes 91,107- 2,Cosponsor
1503,Birch Evans Bayh,Democratic Party,Indiana,SJRes 150,92- 1,Primary
1504,Edward John Gurney,Republican Party,Florida,SJRes 150,92- 1,Cosponsor
1505,Marlow Webster Cook,Republican Party,Kentucky,SJRes 150,92- 1,Cosponsor
1506,Rand Paul,Republican Party,Kentucky,SJRes 25,113- 1,Primary
1507,William McAdoo,Democratic Party,New Jersey,HRes 44,49- 1,Primary
1508,Gerald Brooks Hunt Solomon,Republican Party,New York,HJRes 210,103- 1,Primary
1509,Jay Dickey,Republican Party,Arkansas,HJRes 210,103- 1,Cosponsor
1510,Matthew Anthony Dunn,Democratic Party,Pennsylvania,HJRes 196,74- 1,Primary
1511,Nelson Wilmarth Aldrich,Republican Party,Rhode Island,SJRes 40,61- 1,Primary
1512,John Robert Thomas,Republican Party,Illinois,HRes 12,48- 1,Primary
1513,William Henry Calkins,Republican Party,Indiana,HRes 16,48- 1,Primary
1514,Jennings Randolph,Democratic Party,West Virginia,SJRes 7,92- 1,Primary
1515,James Browning Allen,Democratic Party,Alabama,SJRes 7,92- 1,Cosponsor
1516,John Jackson Sparkman,Democratic Party,Alabama,SJRes 7,92- 1,Cosponsor
1517,Maurice Robert Gravel,Democratic Party,Alaska,SJRes 7,92- 1,Cosponsor
1518,Ted F. Stevens,Republican Party,Alaska,SJRes 7,92- 1,Cosponsor
1519,Paul Jones Fannin,Republican Party,Arizona,SJRes 7,92- 1,Cosponsor
1520,Barry Morris Goldwater,Republican Party,Arizona,SJRes 7,92- 1,Cosponsor
1521,John Little McClellan,Democratic Party,Arkansas,SJRes 7,92- 1,Cosponsor
1522,Alan Cranston,Democratic Party,California,SJRes 7,92- 1,Cosponsor
1523,John Varick Tunney,Democratic Party,California,SJRes 7,92- 1,Cosponsor
1524,Gordon Llewellyn Allott,Republican Party,Colorado,SJRes 7,92- 1,Cosponsor
1525,Peter Hoyt Dominick,Republican Party,Colorado,SJRes 7,92- 1,Cosponsor
1526,Abraham Alexander Ribicoff,Democratic Party,Connecticut,SJRes 7,92- 1,Cosponsor
1527,Lowell Palmer Weicker Jr.,Republican Party,Connecticut,SJRes 7,92- 1,Cosponsor
1528,James Caleb Boggs,Republican Party,Delaware,SJRes 7,92- 1,Cosponsor
1529,William V. Roth Jr.,Republican Party,Delaware,SJRes 7,92- 1,Cosponsor
1530,Lawton Mainor Chiles Jr.,Democratic Party,Florida,SJRes 7,92- 1,Cosponsor
1531,Edward John Gurney,Republican Party,Florida,SJRes 7,92- 1,Cosponsor
1532,Herman Eugene Talmadge,Democratic Party,Georgia,SJRes 7,92- 1,Cosponsor
1533,Hiram Leong Fong,Republican Party,Hawaii,SJRes 7,92- 1,Cosponsor
1534,Daniel K. Inouye,Democratic Party,Hawaii,SJRes 7,92- 1,Cosponsor
1535,Frank Forrester Church,Democratic Party,Idaho,SJRes 7,92- 1,Cosponsor
1536,Leonard Beck Jordan,Republican Party,Idaho,SJRes 7,92- 1,Cosponsor
1537,Charles Harting Percy,Republican Party,Illinois,SJRes 7,92- 1,Cosponsor
1538,Adlai Ewing Stevenson III,Democratic Party,Illinois,SJRes 7,92- 1,Cosponsor
1539,Birch Evans Bayh,Democratic Party,Indiana,SJRes 7,92- 1,Cosponsor
1540,Rupert Vance Hartke,Democratic Party,Indiana,SJRes 7,92- 1,Cosponsor
1541,Harold Everett Hughes,Democratic Party,Iowa,SJRes 7,92- 1,Cosponsor
1542,Jack Richard Miller,Republican Party,Iowa,SJRes 7,92- 1,Cosponsor
1543,Robert Joseph Dole,Republican Party,Kansas,SJRes 7,92- 1,Cosponsor
1544,James Blackwood Pearson,Republican Party,Kansas,SJRes 7,92- 1,Cosponsor
1545,Marlow Webster Cook,Republican Party,Kentucky,SJRes 7,92- 1,Cosponsor
1546,John Sherman Cooper,Republican Party,Kentucky,SJRes 7,92- 1,Cosponsor
1547,Edmund Sixtus Muskie,Democratic Party,Maine,SJRes 7,92- 1,Cosponsor
1548,Margaret Chase Smith,Republican Party,Maine,SJRes 7,92- 1,Cosponsor
1549,John Glenn Beall Jr.,Republican Party,Maryland,SJRes 7,92- 1,Cosponsor
1550,Charles McCurdy Mathias Jr.,Republican Party,Maryland,SJRes 7,92- 1,Cosponsor
1551,Edward William Brooke III,Republican Party,Massachusetts,SJRes 7,92- 1,Cosponsor
1552,Edward M. Kennedy,Democratic Party,Massachusetts,SJRes 7,92- 1,Cosponsor
1553,Robert Paul Griffin,Republican Party,Michigan,SJRes 7,92- 1,Cosponsor
1554,Philip Aloysius Hart,Democratic Party,Michigan,SJRes 7,92- 1,Cosponsor
1555,Hubert Horatio Humphrey Jr.,Democratic Party,Minnesota,SJRes 7,92- 1,Cosponsor
1556,Walter Frederick Mondale,Democratic Party,Minnesota,SJRes 7,92- 1,Cosponsor
1557,Thomas Francis Eagleton,Democratic Party,Missouri,SJRes 7,92- 1,Cosponsor
1558,Michael Joseph Mansfield,Democratic Party,Montana,SJRes 7,92- 1,Cosponsor
1559,Lee Warren Metcalf,Democratic Party,Montana,SJRes 7,92- 1,Cosponsor
1560,Roman Lee Hruska,Republican Party,Nebraska,SJRes 7,92- 1,Cosponsor
1561,Alan Harvey Bible,Democratic Party,Nevada,SJRes 7,92- 1,Cosponsor
1562,Howard Walter Cannon,Democratic Party,Nevada,SJRes 7,92- 1,Cosponsor
1563,Norris H. Cotton,Republican Party,New Hampshire,SJRes 7,92- 1,Cosponsor
1564,Thomas James McIntyre,Democratic Party,New Hampshire,SJRes 7,92- 1,Cosponsor
1565,Clifford Philip Case,Republican Party,New Jersey,SJRes 7,92- 1,Cosponsor
1566,Harrison Arlington Williams Jr.,Democratic Party,New Jersey,SJRes 7,92- 1,Cosponsor
1567,Joseph Manuel Montoya,Democratic Party,New Mexico,SJRes 7,92- 1,Cosponsor
1568,Jacob Koppel Javits,Republican Party,New York,SJRes 7,92- 1,Cosponsor
1569,Benjamin Everett Jordan,Democratic Party,North Carolina,SJRes 7,92- 1,Cosponsor
1570,Quentin Northrup Burdick,Democratic Party,North Dakota,SJRes 7,92- 1,Cosponsor
1571,Milton Ruben Young,Republican Party,North Dakota,SJRes 7,92- 1,Cosponsor
1572,William Bart Saxbe,Republican Party,Ohio,SJRes 7,92- 1,Cosponsor
1573,Robert Taft Jr.,Republican Party,Ohio,SJRes 7,92- 1,Cosponsor
1574,Henry Louis Bellmon,Republican Party,Oklahoma,SJRes 7,92- 1,Cosponsor
1575,Fred Roy Harris,Democratic Party,Oklahoma,SJRes 7,92- 1,Cosponsor
1576,Mark Odom Hatfield,Republican Party,Oregon,SJRes 7,92- 1,Cosponsor
1577,Robert William Packwood,Republican Party,Oregon,SJRes 7,92- 1,Cosponsor
1578,Richard Schultz Schweiker,Republican Party,Pennsylvania,SJRes 7,92- 1,Cosponsor
1579,Hugh Doggett Scott Jr.,Republican Party,Pennsylvania,SJRes 7,92- 1,Cosponsor
1580,John Orlando Pastore,Democratic Party,Rhode Island,SJRes 7,92- 1,Cosponsor
1581,Claiborne de Borda Pell,Democratic Party,Rhode Island,SJRes 7,92- 1,Cosponsor
1582,Ernest F. Hollings,Democratic Party,South Carolina,SJRes 7,92- 1,Cosponsor
1583,J. Strom Thurmond,Republican Party,South Carolina,SJRes 7,92- 1,Cosponsor
1584,George Stanley McGovern,Democratic Party,South Dakota,SJRes 7,92- 1,Cosponsor
1585,Howard Henry Baker Jr.,Republican Party,Tennessee,SJRes 7,92- 1,Cosponsor
1586,William Emerson Brock III,Republican Party,Tennessee,SJRes 7,92- 1,Cosponsor
1587,Frank Edward Moss,Democratic Party,Utah,SJRes 7,92- 1,Cosponsor
1588,George David Aiken,Republican Party,Vermont,SJRes 7,92- 1,Cosponsor
1589,Winston Lewis Prouty,Republican Party,Vermont,SJRes 7,92- 1,Cosponsor
1590,William Belser Spong Jr.,Democratic Party,Virginia,SJRes 7,92- 1,Cosponsor
1591,Henry Martin Jackson,Democratic Party,Washington,SJRes 7,92- 1,Cosponsor
1592,Warren Grant Magnuson,Democratic Party,Washington,SJRes 7,92- 1,Cosponsor
1593,Robert C. Byrd,Democratic Party,West Virginia,SJRes 7,92- 1,Cosponsor
1594,Gaylord Anton Nelson,Democratic Party,Wisconsin,SJRes 7,92- 1,Cosponsor
1595,William Proxmire,Democratic Party,Wisconsin,SJRes 7,92- 1,Cosponsor
1596,Clifford Peter Hansen,Republican Party,Wyoming,SJRes 7,92- 1,Cosponsor
1597,Gale William McGee,Democratic Party,Wyoming,SJRes 7,92- 1,Cosponsor
1598,Sam Robert Johnson,Republican Party,Texas,HJRes 176,104- 2,Primary
1599,Don E. Young,Republican Party,Alaska,HJRes 176,104- 2,Cosponsor
1600,John D. Hayworth Jr.,Republican Party,Arizona,HJRes 176,104- 2,Cosponsor
1601,Jay Dickey,Republican Party,Arkansas,HJRes 176,104- 2,Cosponsor
1602,Sonny Bono,Republican Party,California,HJRes 176,104- 2,Cosponsor
1603,Randall H. Cunningham,Republican Party,California,HJRes 176,104- 2,Cosponsor
1604,John T. Doolittle,Republican Party,California,HJRes 176,104- 2,Cosponsor
1605,Robert Kenneth Dornan,Republican Party,California,HJRes 176,104- 2,Cosponsor
1606,David T. Dreier,Republican Party,California,HJRes 176,104- 2,Cosponsor
1607,Duncan L. Hunter,Republican Party,California,HJRes 176,104- 2,Cosponsor
1608,Dana T. Rohrabacher,Republican Party,California,HJRes 176,104- 2,Cosponsor
1609,Andrea Seastrand,Republican Party,California,HJRes 176,104- 2,Cosponsor
1610,William M. Thomas,Republican Party,California,HJRes 176,104- 2,Cosponsor
1611,Daniel Schaefer,Republican Party,Colorado,HJRes 176,104- 2,Cosponsor
1612,Joel Hefley,Republican Party,Colorado,HJRes 176,104- 2,Cosponsor
1613,Porter J. Goss,Republican Party,Florida,HJRes 176,104- 2,Cosponsor
1614,Joe Scarborough,Republican Party,Florida,HJRes 176,104- 2,Cosponsor
1615,Michael Allen Collins,Republican Party,Georgia,HJRes 176,104- 2,Cosponsor
1616,Charles W. Norwood Jr.,Republican Party,Georgia,HJRes 176,104- 2,Cosponsor
1617,Helen Chenoweth-Hage,Republican Party,Idaho,HJRes 176,104- 2,Cosponsor
1618,Philip M. Crane,Republican Party,Illinois,HJRes 176,104- 2,Cosponsor
1619,J. Dennis Hastert,Republican Party,Illinois,HJRes 176,104- 2,Cosponsor
1620,John Nathan Hostettler,Republican Party,Indiana,HJRes 176,104- 2,Cosponsor
1621,Jim Bunning,Republican Party,Kentucky,HJRes 176,104- 2,Cosponsor
1622,William J. Tauzin,Republican Party,Louisiana,HJRes 176,104- 2,Cosponsor
1623,Roscoe G. Bartlett,Republican Party,Maryland,HJRes 176,104- 2,Cosponsor
1624,Dick Chrysler,Republican Party,Michigan,HJRes 176,104- 2,Cosponsor
1625,Joseph K. Knollenberg,Republican Party,Michigan,HJRes 176,104- 2,Cosponsor
1626,Melton D. Hancock,Republican Party,Missouri,HJRes 176,104- 2,Cosponsor
1627,Jon Lynn Christensen,Republican Party,Nebraska,HJRes 176,104- 2,Cosponsor
1628,John Eric Ensign,Republican Party,Nevada,HJRes 176,104- 2,Cosponsor
1629,Joseph Skeen,Republican Party,New Mexico,HJRes 176,104- 2,Cosponsor
1630,Dan Frisa,Republican Party,New York,HJRes 176,104- 2,Cosponsor
1631,Richard M. Burr,Republican Party,North Carolina,HJRes 176,104- 2,Cosponsor
1632,James A. Traficant Jr.,Democratic Party,Ohio,HJRes 176,104- 2,Cosponsor
1633,Steve Largent,Republican Party,Oklahoma,HJRes 176,104- 2,Cosponsor
1634,Lindsey O. Graham,Republican Party,South Carolina,HJRes 176,104- 2,Cosponsor
1635,Henry Bonilla,Republican Party,Texas,HJRes 176,104- 2,Cosponsor
1636,Jack Milton Fields Jr.,Republican Party,Texas,HJRes 176,104- 2,Cosponsor
1637,Ralph M. Hall,Democratic Party,Texas,HJRes 176,104- 2,Cosponsor
1638,Gregory H. Laughlin,Republican Party,Texas,HJRes 176,104- 2,Cosponsor
